name,country,region,rating,rating_count,price,source_sheet,vintage,producer_hint
Feudi Salentini Collezione '53 Old Vines Primitivo di Manduria 2015,Italië,Primitivo di Manduria,4.5,611,549.9,Uruguay,2015.0,Feudi
Mastroberardino Falanghina del Sannio 2016,Italië,Sannio,3.4,608,259.23,Uruguay,2016.0,Mastroberardino
San Marzano 11 Filari Primitivo di Manduria Dolce Naturale 2016,Italië,Primitivo di Manduria,4.1,588,296.9,Uruguay,2016.0,San
Allegrini Palazzo della Torre 2019,Italië,Verona,4.1,586,333.9,Uruguay,2019.0,Allegrini
Taurino Notarpanaro Negroamaro 2011,Italië,Salento,3.9,582,331.09,Uruguay,2011.0,Taurino
Santa Cristina Campogrande Orvieto Classico 2019,Italië,Umbrië,3.9,581,119.9,Uruguay,2019.0,Santa
Saladini Pilastri Pecorino Offida 2018,Italië,Offida,3.7,580,187.38,Uruguay,2018.0,Saladini
Gianni Gagliardo Madama Barbera d'Alba Superiore 2017,Italië,Piemonte,3.8,575,294.9,Uruguay,2017.0,Gianni
Sella & Mosca Cannonau di Sardegna 2017,Italië,Cannonau di Sardegna,3.6,575,136.99,Uruguay,2017.0,Sella
San Polo Rubio 2019,Italië,Toscane,3.7,564,253.9,Uruguay,2019.0,San
Colle dei Medici Brunello di Montalcino 2015,Italië,Brunello di Montalcino,4.4,559,479.9,Uruguay,2015.0,Colle
San Polo Rubio 2017,Italië,Toscane,3.7,557,253.9,Uruguay,2017.0,San
Santadi Grotta Rossa Carignano del Sulcis 2014,Italië,Carignano del Sulcis,3.6,556,179.64,Uruguay,2014.0,Santadi
Donnafugata Anth√¨lia 2021,Italië,Sicilia,3.8,555,197.4,Uruguay,2021.0,Donnafugata
Canti Gavi 2018,Italië,Gavi,3.8,553,144.9,Uruguay,2018.0,Canti
Gaja Ca'Marcanda Vistamare Toscana 2020,Italië,Toscane,4.2,553,771.07,Uruguay,2020.0,Gaja
Poggio Al Tesoro Toscana Mediterra 2019,Italië,Toscane,4.0,553,306.9,Uruguay,2019.0,Poggio
Costa Mezzana - Mediana Amarone della Valpolicella 2015,Italië,Amarone della Valpolicella,4.1,540,469.9,Uruguay,2015.0,Costa
Dievole Chianti Classico 2018,Italië,Chianti Classico,3.8,537,314.9,Uruguay,2018.0,Dievole
San Marzano Tal√≤ Primitivo - Merlot 2020,Italië,Tarantino,4.0,536,184.9,Uruguay,2020.0,San
Barone Montalto Ammasso Rosso Sicilia 2018,Italië,Sicilia,4.2,536,317.9,Uruguay,2018.0,Barone
Brancaia Tre 2020,Italië,Toscane,3.7,530,199.8,Uruguay,2020.0,Brancaia
Ca‚Äô del Baio Autinbej Barbaresco 2017,Italië,Barbaresco,4.0,527,329.9,Uruguay,2017.0,Ca‚Äô
Caparzo Rosso di Montalcino 2019,Italië,Rosso di Montalcino,3.8,526,279.9,Uruguay,2019.0,Caparzo
Biscardo Rosapasso Pinot Nero 2020,Italië,Veneto,3.9,525,119.9,Uruguay,2020.0,Biscardo
Damilano Barolo Lecinquevigne 2016,Italië,Barolo,4.2,517,899.0,Uruguay,2016.0,Damilano
Planeta Sito dell'Ulmo Merlot 2011,Italië,Menfi,3.8,514,339.9,Uruguay,2011.0,Planeta
Jacopo Biondi Santi Sassoalloro 2019,Italië,Toscane,4.0,512,399.9,Uruguay,2019.0,Jacopo
Inama Azienda Agricola Vigneti di Foscarino Soave Classico 2017,Italië,Soave Classico,4.1,512,411.79,Uruguay,2017.0,Inama
Sartori di Verona Regolo Valpolicella Ripasso Superiore 2019,Italië,Valpolicella Ripasso,4.1,511,149.9,Uruguay,2019.0,Sartori
Santa Cristina Pinot Grigio delle Venezie 2020,Italië,delle Venezie,3.6,508,139.9,Uruguay,2020.0,Santa
Conti Serristori Chianti 2019,Italië,Chianti,3.6,504,96.99,Uruguay,2019.0,Conti
Quintarelli Giuseppe Veneto Primofiore Rosso 2015,Italië,Veneto,4.1,503,826.34,Uruguay,2015.0,Quintarelli
Luciano Arduini Amarone della Valpolicella Classico 2017,Italië,Amarone della Valpolicella Classico,4.3,500,679.9,Uruguay,2017.0,Luciano
Le Casine Sangiovese 2019,Italië,Puglia,4.1,499,79.0,Uruguay,2019.0,Le
Brancaia Ilatraia 2017,Italië,Toscane,4.4,486,910.9,Uruguay,2017.0,Brancaia
Villa Matilde Rocca dei Leoni Aglianico 2015,Italië,Campania,3.6,479,119.9,Uruguay,2015.0,Villa
Librandi Duca Sanfelice Cir√≤ Classico Superiore Riserva Rosso 2017,Italië,Cirò,3.9,475,237.12,Uruguay,2017.0,Librandi
Mirapiana Maremma Toscana 2019,Italië,Maremma Toscana,3.8,462,89.9,Uruguay,2019.0,Mirapiana
Ruffino Il Ducale Toscana 2018,Italië,Toscane,3.7,457,220.99,Uruguay,2018.0,Ruffino
Domodo Primitivo 2020,Italië,Puglia,3.7,453,89.9,Uruguay,2020.0,Domodo
Romolo Toscana 2018,Italië,Toscane,3.9,452,89.9,Uruguay,2018.0,Romolo
Luciano Arduini Valpolicella Ripasso Classico Superiore 2017,Italië,Valpolicella Ripasso Classico,4.1,446,299.0,Uruguay,2017.0,Luciano
Casa Lunardi Merlot 2018,Italië,delle Venezie,3.7,444,99.9,Uruguay,2018.0,Casa
Luccarelli Negroamaro 2020,Italië,Puglia,4.0,436,129.0,Uruguay,2020.0,Luccarelli
Barone Montalto Acquerello Rosso 2019,Italië,Terre Siciliane,3.5,433,89.9,Uruguay,2019.0,Barone
Fanti Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.2,431,635.9,Uruguay,2017.0,Fanti
Schola Sarmenti Ner√¨o Riserva  Negroamaro - Malvasia Nera 2018,Italië,Nardò,4.2,430,152.9,Uruguay,2018.0,Schola
Ruffino Aziano Chianti Classico 2019,Italië,Chianti,3.6,429,188.99,Uruguay,2019.0,Ruffino
Fattoria dei Barbi Rosso di Montalcino 2019,Italië,Rosso di Montalcino,3.8,428,213.48,Uruguay,2019.0,Fattoria
Allegrini Belpasso Rosso 2019,Italië,Veneto,3.8,423,168.9,Uruguay,2019.0,Allegrini
Gergenti Il Vero Siciliano 2018,Italië,Sicilia,4.0,420,149.0,Uruguay,2018.0,Gergenti
Mastroberardino Taurasi Riserva Radici 2014,Italië,Taurasi,4.1,415,771.07,Uruguay,2014.0,Mastroberardino
Saladini Pilastri Rosso Piceno 2020,Italië,Rosso Piceno,3.6,411,126.58,Uruguay,2020.0,Saladini
Zisola Doppiozeta Noto Rosso 2015,Italië,Noto,4.0,410,624.9,Uruguay,2015.0,Zisola
San Polo Rubio 2018,Italië,Toscane,3.9,409,253.9,Uruguay,2018.0,San
Suoi - Villa Montisel Barolo 2013,Italië,Barolo,4.2,405,548.9,Uruguay,2013.0,Suoi
Il Borro Sangiovese Toscana Polissena 2016,Italië,Toscane,3.8,401,461.22,Uruguay,2016.0,Il
Bonacchi Montepulciano d'Abruzzo 2020,Italië,Montepulciano d’Abruzzo,3.7,401,96.0,Uruguay,2020.0,Bonacchi
Cesari J√πsto Rosso 2018,Italië,Veneto,3.7,397,109.9,Uruguay,2018.0,Cesari
Mazzei Terra Mazzei 2019,Italië,Toscane,3.6,392,114.32,Uruguay,2019.0,Mazzei
Quintarelli Giuseppe Veneto Primofiore Rosso 2017,Italië,Veneto,4.2,389,826.34,Uruguay,2017.0,Quintarelli
Tasca d'Almerita Sallier de La Tour Nero d'Avola 2018,Italië,Sicilia,3.6,389,170.79,Uruguay,2018.0,Tasca
Terre di Sava Primitivo 2020,Italië,Puglia,3.8,386,74.9,Uruguay,2020.0,Terre
Tenimenti Ca'Bianca Moscato d'Asti 2020,Italië,Moscato d’Asti,4.2,385,112.99,Uruguay,2020.0,Tenimenti
Batasiolo Barolo 2018,Italië,Barolo,4.0,385,272.37,Uruguay,2018.0,Batasiolo
Luccarelli Old Vines Primitivo di Manduria 2018,Italië,Primitivo di Manduria,4.3,384,433.59,Uruguay,2018.0,Luccarelli
Biscardo Oropasso Garganega - Chardonnay 2020,Italië,Veneto,3.9,383,119.9,Uruguay,2020.0,Biscardo
Allegrini La Grola 2018,Italië,Verona,4.0,381,311.34,Uruguay,2018.0,Allegrini
Podere le Ripi Amore e Follia 2019,Italië,Toscane,4.0,380,257.88,Uruguay,2019.0,Podere
Sagrato Chianti Riserva 2014,Italië,Chianti,3.5,379,137.4,Uruguay,2014.0,Sagrato
Brancaia Il Blu 2018,Italië,Toscane,4.3,377,777.99,Uruguay,2018.0,Brancaia
Santa Cristina Le Maestrelle Toscana 2019,Italië,Toscane,3.7,375,149.9,Uruguay,2019.0,Santa
Borgo Maragliano La Caliera Moscato d'Asti 2016,Italië,Moscato d’Asti,4.2,373,98.51,Uruguay,2016.0,Borgo
Bacca Nera Negroamaro - Primitivo Salento 2019,Italië,Salento,3.8,366,75.99,Uruguay,2019.0,Bacca
Val di Suga Rosso di Montalcino 2011,Italië,Rosso di Montalcino,3.7,364,399.9,Uruguay,2011.0,Val
Coltibuono Chianti Cetamura 2018,Italië,Chianti,3.6,361,209.49,Uruguay,2018.0,Coltibuono
Villa di Campobello Chianti 2018,Italië,Chianti,3.5,358,59.9,Uruguay,2018.0,Villa
Santa Cristina Le Maestrelle Toscana 2020,Italië,Toscane,3.8,355,122.0,Uruguay,2020.0,Santa
Saladini Pilastri Falerio 2020,Italië,Falerio,3.8,350,137.63,Uruguay,2020.0,Saladini
Banfi Centine Rosso 2019,Italië,Toscane,3.8,346,157.72,Uruguay,2019.0,Banfi
Brunilde di Menzione Primitivo di Manduria 2020,Italië,Primitivo di Manduria,4.1,344,169.0,Uruguay,2020.0,Brunilde
Vie di Romans Vieris Sauvignon Blanc 2016,Italië,Friuli Isonzo,4.2,344,496.91,Uruguay,2016.0,Vie
San Marzano Il Pumo Primitivo 2021,Italië,Salento,3.8,335,115.9,Uruguay,2021.0,San
Barba Vasari Montepulciano d'Abruzzo 2021,Italië,Montepulciano d’Abruzzo,3.9,330,107.79,Uruguay,2021.0,Barba
Gaja Idda Rosso 2019,Italië,De Etna,3.9,330,771.07,Uruguay,2019.0,Gaja
Fanti Rosso di Montalcino 2019,Italië,Rosso di Montalcino,3.8,328,186.32,Uruguay,2019.0,Fanti
Palmento Casale Burgio Appassimento Syrah 2019,Italië,Terre Siciliane,3.7,325,99.9,Uruguay,2019.0,Palmento
Terra Rossa A Mare Rosato 2020,Italië,Puglia,4.0,324,89.9,Uruguay,2020.0,Terra
Cinta Montepulciano d'Abruzzo 2018,Italië,Montepulciano d’Abruzzo,3.5,324,59.51,Uruguay,2018.0,Cinta
Tasca d'Almerita Perricone Guarnaccio Regaleali 2018,Italië,Terre Siciliane,3.9,322,290.19,Uruguay,2018.0,Tasca
Vinosia Le Sorbole 2015,Italië,Campania,3.4,322,129.9,Uruguay,2015.0,Vinosia
Barone Montalto Acquerello Rosso 2020,Italië,Terre Siciliane,3.5,321,89.9,Uruguay,2020.0,Barone
Feudi Salentini 100 Essenza Old Vines Primitivo di Manduria 2016,Italië,Primitivo di Manduria,4.2,319,419.9,Uruguay,2016.0,Feudi
Garofoli Grosso Agontano 2018,Italië,Rosso Conero Riserva,4.1,317,465.9,Uruguay,2018.0,Garofoli
Casanova di Neri Irrosso 2019,Italië,Toscane,3.9,316,249.9,Uruguay,2019.0,Casanova
Tenimenti Ca'Bianca Barolo 2016,Italië,Barolo,4.1,314,429.99,Uruguay,2016.0,Tenimenti
Ricossa Dolcetto d‚ÄôAsti 2019,Italië,"(""Dolcetto d'Asti"",)",3.7,312,114.9,Uruguay,2019.0,Ricossa
Tenuta delle Terre Nere Etna Rosato 2019,Italië,De Etna,4.0,312,384.16,Uruguay,2019.0,Tenuta
Tasca d'Almerita Grillo Mozia Fondazione Whitaker 2019,Italië,Terre Siciliane,4.1,310,402.94,Uruguay,2019.0,Tasca
San Polo Rosso di Montalcino 2019,Italië,Rosso di Montalcino,4.1,305,412.9,Uruguay,2019.0,San
Quintarelli Giuseppe Veneto Bianco Secco 2020,Italië,Veneto,4.0,304,605.25,Uruguay,2020.0,Quintarelli
Tasca d'Almerita Sallier de La Tour Syrah 2018,Italië,Sicilia,3.6,304,170.79,Uruguay,2018.0,Tasca
Luccarelli Campo Marino Primitivo - Merlot 2018,Italië,Puglia,4.1,304,211.9,Uruguay,2018.0,Luccarelli
Canalicchio - Franco Pacenti Brunello di Montalcino 2014,Italië,Brunello di Montalcino,4.1,303,399.9,Uruguay,2014.0,Canalicchio
Alois Lageder L√∂wengang Chardonnay 2017,Italië,Südtirol - Alto Adige,4.4,302,994.37,Uruguay,2017.0,Alois
Bolla Soave Classico 2020,Italië,Soave Classico,3.6,302,90.99,Uruguay,2020.0,Bolla
Cantina Zaccagnini Kasaura Montepulciano d'Abruzzo 2016,Italië,Montepulciano d’Abruzzo,3.5,302,155.9,Uruguay,2016.0,Cantina
Vini dei Cardinali Amarone della Valpolicella 2014,Italië,Amarone della Valpolicella,3.7,301,434.55,Uruguay,2014.0,Vini
Collina San Ponzio Linea 1878 Barolo 2015,Italië,Barolo,4.1,297,429.9,Uruguay,2015.0,Collina
Mocali Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.3,295,769.9,Uruguay,2016.0,Mocali
Tenute Quattro Conti I Quattro Conti Primitivo 2019,Italië,Puglia,4.0,292,149.0,Uruguay,2019.0,Tenute
Castello di Ama Montebuoni Chianti Classico 2018,Italië,Chianti Classico,4.1,291,718.0,Uruguay,2018.0,Castello
Cantina Sava Campo V Primitivo di Manduria 2016,Italië,Primitivo di Manduria,4.3,289,193.99,Uruguay,2016.0,Cantina
Tenuta delle Terre Nere Etna Santo Spirito Rosso 2018,Italië,De Etna,4.0,288,552.18,Uruguay,2018.0,Tenuta
Masseria Borgo dei Trulli Primitivo di Manduria 2019,Italië,Primitivo di Manduria,4.2,286,222.3,Uruguay,2019.0,Masseria
Abbona Barolo 2016,Italië,Barolo,3.9,283,679.31,Uruguay,2016.0,Abbona
Duca di Salaparuta Duca Enrico Rosso 2009,Italië,Terre Siciliane,4.3,281,583.99,Uruguay,2009.0,Duca
Fattoria dei Barbi Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.1,275,511.23,Uruguay,2017.0,Fattoria
Mazzei Poggio Badiola 2020,Italië,Toscane,3.8,273,127.12,Uruguay,2020.0,Mazzei
Feudi Salentini More Salice Salentino 2015,Italië,Salice Salentino,3.9,265,199.0,Uruguay,2015.0,Feudi
Giuseppe Cortese Barbaresco Rabaja 2018,Italië,Barbaresco,4.2,264,575.99,Uruguay,2018.0,Giuseppe
Epicuro Primitivo 2019,Italië,Puglia,3.7,264,146.48,Uruguay,2019.0,Epicuro
La Giaretta Valpolicella Ripasso Classico Superiore 2018,Italië,Valpolicella Ripasso Classico,4.2,262,399.8,Uruguay,2018.0,La
Tenimenti Ca'Bianca Barbera d'Asti Superiore 2018,Italië,Barbera d’Asti,3.8,261,141.99,Uruguay,2018.0,Tenimenti
Brondello Maturo Montepulciano d'Abruzzo 2019,Italië,Montepulciano d’Abruzzo,3.8,260,64.9,Uruguay,2019.0,Brondello
Astrale Nero d'Avola 2020,Italië,Sicilia,4.2,255,99.0,Uruguay,2020.0,Astrale
Terre di San Vincenzo Sette Spezie Negroamaro Salento 2018,Italië,Salento,3.7,255,98.0,Uruguay,2018.0,Terre
Garofoli Grosso Agontano 2016,Italië,Rosso Conero Riserva,3.9,250,465.9,Uruguay,2016.0,Garofoli
Zisola Doppiozeta Noto Rosso 2016,Italië,Noto,4.0,249,592.9,Uruguay,2016.0,Zisola
Garofoli Podium Verdicchio dei Castelli di Jesi Classico Superiore 2018,Italië,Verdicchio dei Castelli di Jesi,3.8,245,333.9,Uruguay,2018.0,Garofoli
Bellamico Collezione d'Autore Negroamaro - Primitivo 2018,Italië,Salento,3.7,245,69.9,Uruguay,2018.0,Bellamico
Fanti Sassomagno Sant'Antimo 2021,Italië,"(""Sant'Antimo"",)",3.7,245,147.9,Uruguay,2021.0,Fanti
Poderi dal Nespoli Dogheria Pinot Bianco Rubicone 2020,Italië,Rubicone,4.0,243,152.72,Uruguay,2020.0,Poderi
Geografico Bosco del Grillo Governo 2020,Italië,Toscane,4.1,241,99.0,Uruguay,2020.0,Geografico
Brancaia Chianti Classico 2020,Italië,Chianti Classico,3.9,238,221.9,Uruguay,2020.0,Brancaia
Dieci Terre Antico Podere Sativus 2019,Italië,Puglia,4.2,244,219.0,Uruguay,2019.0,Dieci
Casalino Brunello di Montalcino 2016,Italië,Brunello di Montalcino,4.4,235,699.0,Uruguay,2016.0,Casalino
Melini Chianti Pian Del Masso 2020,Italië,Chianti,3.3,235,107.99,Uruguay,2020.0,Melini
Lungarotti Rubesco Vigna Monticchio Torgiano Rosso Riserva 2016,Italië,Torgiano Rosso Riserva,4.3,231,800.91,Uruguay,2016.0,Lungarotti
Tasca d'Almerita Catarratto Sicilia Antisa Regaleali 2019,Italië,Terre Siciliane,3.8,231,286.87,Uruguay,2019.0,Tasca
Barone Montalto Collezione di Famiglia Zibibbo 2020,Italië,Terre Siciliane,4.0,229,137.9,Uruguay,2020.0,Barone
Mazzei Fortior 2019,Italië,Toscane,3.7,224,99.65,Uruguay,2019.0,Mazzei
Campo di Marzo Primitivo 2020,Italië,Puglia,3.8,223,82.9,Uruguay,2020.0,Campo
Coppo Moncalvina Moscato d'Asti 'Canelli' 2015,Italië,Moscato d’Asti,4.0,222,255.0,Uruguay,2015.0,Coppo
Fanti Sassomagno Sant'Antimo 2019,Italië,"(""Sant'Antimo"",)",3.7,222,147.9,Uruguay,2019.0,Fanti
Contrade Bellusa Nerello Mascalese 2017,Italië,Terre Siciliane,3.5,220,59.9,Uruguay,2017.0,Contrade
Monte Zovo Pinot Grigio Veneto 2018,Italië,Veneto,3.9,219,119.9,Uruguay,2018.0,Monte
Conte di Campiano Paolo e Carlo Primitivo di Manduria Riserva 2018,Italië,Primitivo di Manduria,4.1,218,269.9,Uruguay,2018.0,Conte
Gianni Masciarelli Montepulciano d'Abruzzo 2018,Italië,Montepulciano d’Abruzzo,3.8,215,249.9,Uruguay,2018.0,Gianni
Coltibuono Cultusboni RS Chianti Classico 2018,Italië,Chianti Classico,3.7,215,275.81,Uruguay,2018.0,Coltibuono
Allegrini Belpasso Rosso 2018,Italië,Veneto,3.8,213,158.9,Uruguay,2018.0,Allegrini
La Gerla Rosso di Montalcino 2018,Italië,Rosso di Montalcino,3.9,210,389.9,Uruguay,2018.0,La
Poggio dei Salici Chianti 2017,Italië,Chianti,3.8,209,126.9,Uruguay,2017.0,Poggio
Barone Montalto Acquerello Pinot Grigio 2020,Italië,Terre Siciliane,3.5,207,115.9,Uruguay,2020.0,Barone
Tenute Rubino Jaddico Brindisi Riserva 2013,Italië,Brindisi,3.9,205,349.0,Uruguay,2013.0,Tenute
Luccarelli Primitivo 2021,Italië,Puglia,3.9,205,112.9,Uruguay,2021.0,Luccarelli
Verbena Brunello di Montalcino 2017,Italië,Brunello di Montalcino,4.3,200,314.9,Uruguay,2017.0,Verbena
Luciano Arduini Bacan Rosso Veronese 2018,Italië,Rosso Veronese,4.1,200,199.9,Uruguay,2018.0,Luciano
Garofoli Podium Verdicchio dei Castelli di Jesi Classico Superiore 2019,Italië,Verdicchio dei Castelli di Jesi,3.8,199,333.9,Uruguay,2019.0,Garofoli
Belguardo Vermentino Bianco Toscana 2020,Italië,Toscane,3.8,199,163.9,Uruguay,2020.0,Belguardo
Bellini Rosso di Toscana 2019,Italië,Chianti,3.5,198,89.0,Uruguay,2019.0,Bellini
Conte di Campiano Primitivo di Manduria 2018,Italië,Primitivo di Manduria,4.1,195,189.9,Uruguay,2018.0,Conte
Mocali Rosso di Montalcino 2018,Italië,Rosso di Montalcino,4.0,193,359.9,Uruguay,2018.0,Mocali
Sacchetto Linea Silver Prosecco Brut N.V.,Italië,Prosecco,3.4,190,174.12,Uruguay,,Sacchetto
Tormaresca Carrubo Primitivo di Manduria 2017,Italië,Primitivo di Manduria,4.2,186,999.9,Uruguay,2017.0,Tormaresca
Torrevento Primitivo Puglia Infinitum 2020,Italië,Puglia,3.7,185,99.9,Uruguay,2020.0,Torrevento
Prunotto Costami√≤le Riserva 2016,Italië,Nizza,4.3,184,429.9,Uruguay,2016.0,Prunotto
Batasiolo Dolcetto d'Alba 2018,Italië,"(""Dolcetto d'Alba"",)",3.5,182,119.9,Uruguay,2018.0,Batasiolo
Benedetti Valpolicella Ripasso Classico Superiore 2016,Italië,Valpolicella Ripasso Classico,3.9,181,179.9,Uruguay,2016.0,Benedetti
Fontaleoni Vernaccia di San Gimignano 2019,Italië,Vernaccia di San Gimignano,3.6,181,212.81,Uruguay,2019.0,Fontaleoni
Caleo Nero d'Avola Terre Siciliane 2020,Italië,Terre Siciliane,3.6,180,63.99,Uruguay,2020.0,Caleo
Podere Il Carnasciale Ottantadue 2017,Italië,Toscane,4.1,178,496.91,Uruguay,2017.0,Podere
Farnese Edizione Cinque Autoctoni N.V.,Italië,Abruzzo,4.3,63460,36.18133745154997,Uruguay,,Farnese
San Marzano Cinquanta Collezione N.V.,Italië,"(""Vino d'Italia"",)",4.3,35850,48.815469340037154,Uruguay,,San
Ca' del Bosco Franciacorta Cuv√©e Prestige N.V.,Italië,Franciacorta,4.1,24968,81.45690296524629,Uruguay,,Ca'
Piccini Memoro Rosso N.V.,Italië,Toscane,3.8,66173,21.497340001830096,Uruguay,,Piccini
Castello Nipozzano Chianti R√πfina Riserva 2014,Italië,Chianti Rùfina,3.8,6827,59.531095389683344,Uruguay,2014.0,Castello
Castello Nipozzano Chianti R√πfina Riserva 2010,Italië,Chianti Rùfina,3.7,5394,51.26288769667177,Uruguay,2010.0,Castello
Vanit√° Nero d'Avola (Organico) 2017,Italië,Terre Siciliane,3.9,4545,32.411374156605376,Uruguay,2017.0,Vanit√°
Fratelli Cella Lambrusco dell'Emilia Rosso N.V.,Italië,Emilia,3.6,4184,16.53641538602315,Uruguay,,Fratelli
Masi Campofiorin Rosso Veronese 2017,Italië,Rosso Veronese,3.8,3712,42.33322338821927,Uruguay,2017.0,Masi
Tasca d'Almerita Lam√πri Nero d'Avola Regaleali 2014,Italië,Terre Siciliane,3.8,3191,36.38011384925093,Uruguay,2014.0,Tasca
Castello Nipozzano Chianti R√πfina Riserva 2017,Italië,Chianti Rùfina,3.9,3172,53.90871415843547,Uruguay,2017.0,Castello
Masciarelli Montepulciano d'Abruzzo 2013,Italië,Montepulciano d’Abruzzo,3.6,2590,29.765547694841672,Uruguay,2013.0,Masciarelli
Marina Cvetiƒá Montepulciano d'Abruzzo Riserva 2013,Italië,Montepulciano d’Abruzzo,4.1,2311,54.5701707738764,Uruguay,2013.0,Marina
Vietti Perbacco Nebbiolo 2016,Italië,Langhe,3.9,2278,39.68739692645556,Uruguay,2016.0,Vietti
Fonterutoli Chianti Classico 2013,Italië,Chianti Classico,3.8,2262,62.838378466887974,Uruguay,2013.0,Fonterutoli
Argiano Brunello di Montalcino 2011,Italië,Brunello di Montalcino,4.2,2126,69.45294462129723,Uruguay,2011.0,Argiano
Donnafugata Ben Ry√© Passito di Pantelleria 2014,Italië,Passito di Pantelleria,4.5,1944,72.76022769850186,Uruguay,2014.0,Donnafugata
Pio Cesare Nebbiolo 2016,Italië,Langhe,3.8,1687,59.531095389683344,Uruguay,2016.0,Pio
Abbazia di S. Gaudenzio Moscato Dolce N.V.,Italië,Lombardije,3.9,1614,19.84369846322778,Uruguay,,Abbazia
St. Michael-Eppan Sanct Valentin Sauvignon 2017,Italië,Südtirol - Alto Adige,4.1,1584,56.223812312478714,Uruguay,2017.0,St.
Pio Cesare Nebbiolo 2015,Italië,Langhe,3.8,1410,59.531095389683344,Uruguay,2015.0,Pio
Ruffino Aziano Chianti Classico 2014,Italië,Chianti,3.5,1192,26.45826461763704,Uruguay,2014.0,Ruffino
Vietti Arneis Roero 2018,Italië,Roero,3.9,1191,33.0728307720463,Uruguay,2018.0,Vietti
Donnafugata Sul Vulcano Etna Rosso 2016,Italië,De Etna,3.8,1175,52.91652923527408,Uruguay,2016.0,Donnafugata
Cantina Zaccagnini Il Vino dal Tralcetto Montepulciano d'Abruzzo 2008,Italië,Montepulciano d’Abruzzo,3.8,1049,29.765547694841672,Uruguay,2008.0,Cantina
Argiano Solengo 2012,Italië,Toscane,4.2,1025,97.5648507775366,Uruguay,2012.0,Argiano
Valiano Poggio Teo Chianti Classico 2013,Italië,Chianti Classico,3.7,990,36.38011384925093,Uruguay,2013.0,Valiano
Castello di Querceto Chianti 2018,Italië,Chianti,3.6,990,21.497340001830096,Uruguay,2018.0,Castello
Garofoli Rosso Conero Piancarda 2015,Italië,Rosso Conero,3.8,860,29.43481938712121,Uruguay,2015.0,Garofoli
Argiano NC (Non Confunditur) 2013,Italië,Toscane,3.8,847,34.72647231064862,Uruguay,2013.0,Argiano
Donatella Cinelli Colombini Brunello di Montalcino 2010,Italië,Brunello di Montalcino,4.3,805,100.87213385474122,Uruguay,2010.0,Donatella
Biserno Campo di Sasso Insoglio del Cinghiale 2010,Italië,Toscane,4.0,791,47.95560461946714,Uruguay,2010.0,Biserno
Vietti Moscato d'Asti 2018,Italië,Moscato d’Asti,4.2,789,26.45826461763704,Uruguay,2018.0,Vietti
Mastri Vernacoli Pinot Grigio 2017,Italië,Trentino,3.5,776,24.804623079034727,Uruguay,2017.0,Mastri
Mascarello Giuseppe e Figlio Barolo Monprivato 2009,Italië,Barolo,4.3,758,274.50449540798434,Uruguay,2009.0,Mascarello
Donnafugata Ben Ry√© Passito di Pantelleria 2008,Italië,Passito di Pantelleria,4.5,751,71.10658615989955,Uruguay,2008.0,Donnafugata
Fuligni Brunello di Montalcino 2011,Italië,Brunello di Montalcino,4.3,704,104.17941693194584,Uruguay,2011.0,Fuligni
Vietti Moscato d'Asti 2019,Italië,Moscato d’Asti,4.2,616,29.104091079400742,Uruguay,2019.0,Vietti
Banfi Brunello di Montalcino 2002,Italië,Brunello di Montalcino,4.2,610,94.25756770033196,Uruguay,2002.0,Banfi
Michele Chiarlo Tortoniano Barolo 2009,Italië,Barolo,3.9,585,82.68207693011576,Uruguay,2009.0,Michele
Collefrisio Confronto 2014,Italië,Abruzzo,4.2,495,64.82274831321075,Uruguay,2014.0,Collefrisio
Rocca di Castagnoli Poggio a'Frati Chianti Classico Riserva 2011,Italië,Chianti Classico,4.0,485,54.5701707738764,Uruguay,2011.0,Rocca
Argiolas Mer√¨ Vermentino di Sardegna 2017,Italië,Vermentino di Sardegna,3.8,484,28.111906156239357,Uruguay,2017.0,Argiolas
Masi Costasera Amarone della Valpolicella Classico 2001,Italië,Amarone della Valpolicella Classico,4.2,478,79.37479385291113,Uruguay,2001.0,Masi
Farnese Edizione Cinque Autoctoni N.V.,Italië,Abruzzo,4.3,63460,54.99,Uruguay,,Farnese
La Marca Prosecco N.V.,Italië,Prosecco,3.8,30514,29.99,Uruguay,,La
